word, definition
Maillòi| ragazzo (es.: castia cussu maillòi, parridi unu proccu! ; Trad.: guarda quel ragazzo, sembra un porcellino! ) (Segnalazione di  barrosu )
Maistr'é ogu, maistr'é amin'cullu| Lett. maestro "a occhio", maestro delle cazzate: dicasi di persona che si reputa esperta nei lavori manuali con metodi estemporanei "ad approssimazione", basati sull'intuito, ma che in realtà fa le cose "a min'culo" ovvero creando danni. ( altro significato della parola amin'cullu è cose fatte con superficialità 'alla trallalera', 'ghettaras a pari' ). (es.: Dom. : 'Oh Lallo cantu benza as postu in su giospinu pò lompi a Casteddu?' Risp. : ' Aressi uno literu, unu literu e mesu.' (Risp.): Castia chi maistr'é ogu esti maistr'é amin'cullu! ; Trad.: Dom. : Oh amico con quanto carburante hai rifornito la vespa 50 in modo da avere autonomia per raggiungere il nostro amato capoluogo? Risp. : Posso stimare la quantità in 1 o 1,5 litri. Risp. : ' Bada che chi é maestro di approssimazione, é maestro nelle cazzate.' ) (Segnalazione di Istrangiu  )
Maitecazzucherschitinerza| no comment, non so che dirti (Es.: maitecazzuchereschitinerza, bae e lea unu fune e ligadila a bula bene istrinta e poi etadiche in cussu fossu; non so che dirti, prendi una corda, legatela ben stretta al collo e buttati in quel fosso) (Segnalazione di afferramiddachinzu Pattada)
Ma itte cazzu ses bombende?| ma che cazzo stai vomitando? inteso come "ma che cazzo stai dicendo?" Es: bobo' a l'iskis ki mi so coddau a sorre tua... Gigi' ma ite cazzu ses bombende, preda!!! - Trad: salvato' ma lo sai ke mi son scopato tua serella?! Gigino ma ke cazzo stai vomitando, pietra(tonto)!!! (un grazie a falla a bandiera)
Ma itte s'iccade iscassau barca???| ma si è per caso scassata una barca?? (Es.: eh tottu custa petta e brodu dae nue er vessia???ma itte s'iccade iscassau barca???; tutti questi anziani da dove arrivano?si è per caso rotta una barca??) (Segnalazione di Dorgali-Gonone birra)
Makkoko / Macchillottu | Pazzo (variante di Maccu). Es: ernesto: "ue oppa prontu po andare a mare?" bobore: "ma ite ses makkoko chi seus in hierru?" - Trad: "ciao compare sei pronto per andare al mare?" Salvatore: "ma sei matto? D'inverno non si va al mare!" (Ringraziamo Ivaz e AUSTIS 2003 per la segnalazione)
Malabagà (...per esteso | Ma la bagassa manna) : (es.: Malabaga', aggiu fattu un troddiu chi ha dipinto ad aerografo li mutandi ; Porca miseria, ho emesso un tal peto da dipingere lo slip con tecnica aerografa) Ringraziamo Godzilla & Maciste.
Malacadùccu| epilessia, (Es: maccai ti bengiara su malacadùccu... disgraziiiaaauu! - Trad: ti venisse un attacco di epilessia... disgraziato. E' qualcosa di veramente fastidioso -n.d.a - ) (ringraziamo il nostro grande brikki!)
Maladitta minca chi non ti squartidi su culu a arrogus| maledetto pene se non ti spacca il retto (Es.: malarittu chini no ti faididannu; maledetto chi non ti fa del male) (Segnalazione di Sparafucile)
Malàdiu| malato (es.: cussu scimpru de Mariano esti propriu malàriu: càstiara scetti is pippieddasa; quello stolto di Mariano e proprio malato: guarda solo le bambine)
Malannu chi ti tribulede| che un malanno ti desse tribolazione. Per esemprio, se dopo che ti sei fatta un culo tanto grosso vieni licenziata senza alcun motivo, non ti rimane che dare questo bell'augurio al tuo capo! (Segnalazione di allena)
Malariòni| grosso malato mentale con fisse sessuali. (es: ooooh sesi unu bruttu gazz'e malarioni ita ses kastiendi a sa pivella mia?? La ga ri dongu una gazz'e puntera e piston a culu!! - Trad: ei ei ei sei un brutto cazzo di malato mentale, seguiti a mirare la mia compagna?? Guarda che t'assesto un cavolo di colpo di punta delle mie piston (note scarpe da combattimento burde) nel fondoschiena! ) (ringraziamo hazard)
Malarìttu| maledetto (es.: bruttu malarìttu, itta as' fattu a filla mia, d'asi impringiara; brutto maledetto, hai messo incinta mia figlia! (solitamente dopo si sentono spari o volano cazzotti!)
Malaska| (contrazione di 'ma là is callonisi) ma guarda tu che palle (Es.: malaska, cuddu conch' 'e cazzu ca m'adi furau deximila francusu; ma guarda tu quel birbantello che si è appropriato indebitamente del mio ultimo biglietto da £ 10.000) (Segnalazione di Mitozza)
Male| madizione, augurio di sventura imminente. (Es 1: Male chi ti si sicchen sos cozzones! - Es 2: Male canta rena b'hat in mare cantos passos ettas in sa vida cantos secundos contat su lerodzu chi ti tiene istoccadas de puntolzu! - Trad 1: Maledizione che ti si secchino i coglioni! - Trad 2: Maledizione quanta sabbia c'è in mare quanti passi farai nella vita quanti secondi conta un orologio che ti diano pugnalate! - Es 3: Male chi ti picchete a brincos e mama tua ti credata jocanne - Trad 3: male che ti prenda a salti e tua mamma guardandoti invece creda che stai giocando) (ringraziamo TZIU BARORE Magomadas 80 per la cattiveria estrema ed a Juvanne e Raios per aver rincarato contemporaneamente la dose con l'esempio 3 )
Male cadrunfu| convulsioni (es.: Affanculu a cuddu bazzinu de Nigola...su male cadrunfu chi l'attacchede! ; Trad.: che vada al diavolo, quella persona insignificante (bazzinu pappagallo usato in ospedale) di Nicola...che venga colpito dalle convulsioni! ) (Segnalazione di  Pittanu & Baralla )
Malichinzu| forte fastidio, dolore. (es: malichinzu a culu - trad: forte prurito nella zona sottostante la schiena) (ringraziamo no ne sai + tu)
Malichitiscioppia| che ti venga un accidenti (Es.: cottu ti sei arisera? Malichitiscioppia!!!; ti sei ubriacato ieri sera? Ti venga un accidenti!) (Segnalazione di danilcodda)
Malidittu o maralittu| maledetto, disgraziato. (es: Bruttu galloni, malidittu! Ca di galidi calincuna gosa a conca... Trad: Brutto defficiente, maledetto! Che ti cada qual cosa in testa... ) (ringraziamo Minkia)
Malignu| maligno, perfido (es.: bruttu malignuuuuu! - Trad: brutto maligno!!!) (ringraziamo Jialo per la segnalazione)
Màli Pigàu| Mal preso (es.1 -: Ma sesi propriu mali pigau ; Sei proprio mal preso, eh! 2- : Oii bogarì dae mesu e' scallònisi ki so troppu malipigàu po cussa bagassa... ; Trad.: Oii lèvati di torno perchè sono troppo preso male per colpa di quella ragazza!) (Grazie a Ile e Prohu)
Malladittu| maledetto (Es.: malladittu siasta; che tu sia maledetto) (Segnalazione di Lanfranco)
Malloreddu| tipico gnocchetto sardo. Usato anche in numerosi sensi figurati. (es: Narami una cosa, o cuddommini. Tui bollis coddai cussu pillittoni? Con cuddu malloreddu chi portas, pitticca s'accabbussara! - Trad: : Dimmi, o quell'uom dal fiero aspetto.E' vero che vuoi farti quella ficona? Guarda che con quel tuo pisellino-gnocchetto ci sguazzi dentro!) (Grazie a bullino per la segnalazione)
Màlu a ghiràre| termine del nuorese indicante 'restio a tornare a casa'. Più che un termine è un modo di essere... (Grazie a Esoanche per la segnalazione)
Malzidu| lett. marcio (es.: poltai una imbriaghera derisi e oe mintendo sa conca che pe' malzidu! : eri ero talmente ubriaco che oggi mi sento la testa come un piede marcio!) (Grazie a su marrulleri per la segnalazione)
(Sa) Mamma e su Sole| letteralmente: La Mamma del Sole. Leggendario personaggio chiamato in causa dai genitori quando i figli vogliono andare fuori a giocare verso le 2 di pomeriggo e si possono prendere facilmente insolazioni. "Izzu me! Non bi essas commo ca b'este Sa Mamma de su Sole!" Di solito viene associata con "Sa Mamma e su Ventu" La Mamma del vento. (Es: "Izzu me!Non bi essas ca b'este Sa Mamma de su Sole e de su Ventu" - Figliolo mio! Non uscire a quest'ora che c'è La Mamma del Sole e del Vento, ovvero troppo caldo e troppo vento) (ringraziamo vinu nieddu per la mitologica segnalazione!)
Mammarrànca| canale artificiale che attraversa tutta Cagliari utilizzato un tempo dalle imbarcazioni che trasportavano il sale, ora habitat naturale di merdone (ratti di oltre 12 kg), lavatrici e telai di scooter (es.: appu biu una merdona chi ari boccìu unu foresu chi fiara pischendi in su canal'e Mammarrànca; ho assistito ad un caso singolare: un ratto e' uscito dal canale di Mammarrànca ed ha ucciso uno straniero che ci pescava)
Mammarùa| Tua Mamma (es.: Troia du nàrasa a mammarùa! : Troia, lo dirai a tua mamma!) (Ringraziamo Franchio per la segnalazione)
Mammaruapurescia| tua mamma di facili costumi (Es.: oh mammaruapurescia!! commenti ti permittisi??; senti un po`figlio di donna di facili costumi, come ti permetti?) (Segnalazione di Kodda Makka)
Mammuscone| Non esiste, scordatelo. (es: Bae e bettadikke in sa ukka de su Mammuscone! - trad: Vai e buttati nella bocca del Mammuscone! (nome di un nostro vulkano in disuso) Grazie a Omine
Mammuzzone| Mummuttone. (es.: .....Perdègu, nois bi tenìmmus unu kakki chi bìche isfàmada tottus sas berbèis de su gennargéntu, e li nara a cussos orgolèsos de si ahestiare a si nono li trubbammus sos mammuzzones nostros ( dae su mammuiadinu ) ; Trad. ( dal mammoiadino ): Per dio, abbiamo un kakki che sfama tutte le pecore del gennargentu, e digli all' orgolese di togliersi di mezzo se no lo cacciamo con i nostri mammuttoni!) (Segnalazione di Zurrundeddu)
Managu| maldestro vedi anche stobaciau (Es.: ma la chi ses managu!!!; sei proprio maldestro!!!) (Segnalazione di Koddeddu)
Mancài ti càbara unu làmpu prìngiu con binitixinqu lampiscèddusu a ìntru| Che ti cada un lampo incinta di venticinque lampettini! Espressione di origine sulcitana. (Ringraziamo lillone per la segnalazione)
Mancài tinci cravinti in sa settima perd' e cunnu bruttu burdu impestau de sa fammine| Letteralmente significa: "che ti infilassero la settima pietra della vagina\e\o clitoride brutto orfano tempestato dalla fame". Quando una persona rompe più del solito, è uso letterario iglesiente utilizzare questo anatema alquanto arzigogolato... (ringraziamo THE Bydelli)
Mancu mai sa vida si torrisi| lett. che non ritoni mai nella sua vita. Che resti per sempre nel posto in cui è andato, che non lo possa mai rivedere! (Es.: O Lellu, Antoni es partiu pò su militari! Ihhh mancu mai sa vida si torrisi!; O Lello, Antonio è parito per il militare!iih che non ritorni mai nella sua vita) (Segnalazione di Mirka)
Mancu malli| meno male! (es.: ainti fattu una truffa leggia in cussa gazzu de bidda ris: mancumallicadeununmiseitottastruppiau poianta m'affregai pura - trad: in quel paese hanno fatto una grande truffa per fortuna che io nn ci sono passato di mezzo) (ringraziamo waezdrem+vis )
Mancu ti paghe' sa morte sa idda| che il paese ti paghi il funerale (la morte). (es.: bruttu merdosu piogosu,'ancu ti paghe' sa morte sa idda - trad.: brutto merdoso pidocchioso,che ti paghi il funerale il paese (perchè quando muori sei così povero che non ti puoi pagare il funerale!!)) (ringraziamo TOTTOI per la segnalazione)
Mancu ti si fozziani li mani chi la ischazzoffa e magnazzoni a culu| neanche ti si facciano le mani come il carciofo e ti venga prurito all'ano(es.: zoccani li mani mancu ti si fozziani che la ischazzoffa e magnazzoni a culu ; Trad.: non toccare che ti vengano le mani come il carciofo e prurito al culo ) (Segnalazione di  sirbone)
Mandichinzu| espressione dorgalese che significa prurito (Es.: cazzu oje soe a mandichinzu a buttonese; oh cazzo oggi ho propio un prurito ai genitali) (Segnalazione di Bootzuvermiten)
Mandighinzu| cibo, razione (Es.: purrimi su mandighinzu ca est in sa credenza; porgimi il cibo che è nel mobiletto) (Segnalazione di Pan'e casu)
Mandroni/Mandroi| pigro (Es.: 1 - 'Oh Lelleddu, es mandroni cummenti una minca morta!'; 'Oh Lellino, sei pigro come un pene afflosciato!' ; 2 - Oh bruttu mandroi, piga su piccu e bai a traballai! ; Trad.: Hey, scansafatiche vai a lavorare!) (Segnalazioni di Gippio & fabietto&emy)
Man'e ferru| rastrello (Es.: piga sa man'e ferru e ammuntona s'erba siccara; prendi il rastrello e ammucchia l erba secca) (Segnalazione di pato 58)
Manettòni| Catèna / Bloster  antifurto per gli scooter. Usato dai bùrdi di San Michele. (es.: Ohhh Tore, pìga cùssu càzzu 'è Manettòni chi sfoddàus' su cùlu cun cròppus a cònca a cùssu scìmprus de Sant'Elia chi ànti circàu a mamma rua!!! ; Trad.:  Tore, prendi in mano il tuo stupendo bloster che andiamo a far capire a quei simpaticoni di Sant'Elia che hanno apostrofàto tua mamma che ciò non è molto corretto!) (Ringraziamo Marcolino per la segnalazione)
Mangallu | imbranato (Es.: giai ses pagu mangallu, calloni!; gia sei poco imbranato, coglione!) (Segnalazione di Baingiu)
Mangòni| vedi Fenicoddero
Manguru | pistolino, pene. ES: addobad'e manguru! - TRAD: "piccole" percussioni di PISTOLINO DEL CAVALLO ai danni di un essere umano ! ( Grazie a Pinko)
(Li) Mani che la figga d'india e lu polcu fattu| che ti diventino le mani come i fichi d'india ed il maiale che ne va pazzo ti venga dietro per mangiartele (Es.: tu ti l'hai magnadda la tulta ....... li mani che la figga d'india e lu polcu fattu; l'hai mangiata tu la torta? che ti diventino le mani come i fichi d'india ed il maiale che ne va pazzo ti venga dietro per mangiartele) (Segnalazione di Ciodda)
(li) Mani che pani iscioccu| Le mani come il pane morbido. (es.: "Piddami chissa brocca, fa lu piaceri". Villa faci da l'ugni e l'altu li dici: - "Li mani che pani iscioccu!" ; Trad.: "Prendimi quella brocca, per favore". La brocca cade e l'altro risponde: - "Hai le mani come il pane morbido prima della cottura"!) (Segnalazione di Gadduresu)
Manich'e paraccu| lett. 'Manico di ombrello', in senso lato ' pene ricurvo'. (es.: "O lellè, c'ho la chicca grande grande" Risp: "E poitta non ti da furriasa a manich'è paraccu?"; Gioia, possiedo un membro di dimensioni considerevoli" Risp: "Perchè non te lo giri a mò di manico di ombrello?" ) (Segnalazione di Grongo)
Manna è sa minca de su moenti| Grande è il pene dell'asino (Es.: è troppu manna cussa maglietta... Manna è sa minca de su moenti; è troppo grande quella maglieta.. Grande è il pene dell'asino) (Segnalazione di Iche)
(Sas) Manos che s'astore e malighinzu a s'oju| la mano come quella dell'astore e che ti venga prurito all'occhio (Segnalazione di Picciotti)
(Sas) manos ke s'avvocatu Pinna, una de plastica e s'attera de linna| le mani come quelle dell'avvocato Pinna, una di plastica l'altra di legno. Si sente a volte la storia dell'avvocato Pinna che aveva una mano di plastica e l'altra di legno. Quando una persona utilizza improprimente le mani si può utilizzare questo simpatico augurio: "Bè! Non mi tocchese! Sas manos ke s'avvocatu Pinna, una de plastica e s'attera de linna" TRAD: Bè! Non toccarmi! Le mani come l'avvocato Pinna, una di plastica l'altra di legno". Da notare l'ottima assonanza della rima della frase sarda. (Grazie a vinu nieddu )
(ir) Manos che su filixi| le mani come la felce (Es.: du biese ca non si da faese a poderae nudda in manoso, ir manoso che su filixi; lo vedi che non riesci a mantenere niente in mano, le mani ripiegate come le foglie della felce) (Segnalazione di bracco86)
